weak_adj,strong_adj,SI,freq,semdist,weak_pol,bounded,extreme
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
big,huge,no_scalar,67,-0.449321909842175,0.978985002448785,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bizarre,surreal,no_scalar,28,2.59167615322125,-1.17674212942259,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
bright,brilliant,no_scalar,24,1.2925989500577,1.225554346208,0,1
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
busy,full,no_scalar,51,-0.469320286828302,0.123118268014172,1,0
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
calm,meditative,no_scalar,33,6.2906500345899,0.0640563187498747,1,1
casual,sloppy,no_scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,no_scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,no_scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,no_scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,no_scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,no_scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,no_scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,no_scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,no_scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,no_scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,no_scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,no_scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,no_scalar,28,-5.23651874990813,-0.531080992031751,0,1
casual,sloppy,no_scalar,28,-5.23651874990813,-0.531080992031751,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
cold,frosty,no_scalar,36,0.849293422283705,0.112453482720878,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,scalar,74,-2.5986210253313,1.43380034982288,0,1
comfortable,luxurious,no_scalar,74,-2.5986210253313,1.43380034982288,0,1
cool,cold,no_scalar,343,-3.40181834927052,1.29861549812755,0,0
